,scale,steel_kind,pt_thick,pt_width,pt_length,hsb,fur_heat_temp,fur_heat_time,fur_soak_temp,fur_soak_time,rolling_method,rolling_temp,descaling_count,fur_preheat_time,furnace
50,0,T,51,3100,12400,적용,1133,84,1124,81,TMCP(온도제어),856,6,58,2호기1열
51,0,T,51,3100,12400,적용,1133,93,1127,75,TMCP(온도제어),860,6,61,2호기2열
52,0,T,56,3800,11400,적용,1126,62,1125,106,TMCP(온도제어),863,6,88,3호기1열
54,0,T,56,3300,11000,적용,1137,89,1131,83,TMCP(온도제어),864,6,85,1호기1열
55,0,T,56,3300,11000,적용,1127,72,1128,100,TMCP(온도제어),845,6,56,1호기2열
56,0,T,56,3300,11000,적용,1127,72,1128,100,CR(제어압연),845,6,60,1호기2열
57,0,T,40,4000,13900,적용,1112,77,1124,97,CR(제어압연),808,6,60,2호기1열
58,0,T,61,3100,12400,적용,1125,90,1128,90,TMCP(온도제어),845,6,58,2호기2열
59,0,T,61,2500,12000,적용,1126,73,1126,107,TMCP(온도제어),850,6,90,3호기1열
60,0,T,61,2500,12000,적용,1126,73,1126,107,CR(제어압연),850,6,61,3호기1열
61,0,T,64,3500,8000,적용,1135,106,1130,84,TMCP(온도제어),852,6,67,3호기2열
62,0,T,61,2500,12000,적용,1139,101,1128,82,TMCP(온도제어),845,6,60,1호기1열
63,0,T,61,2500,12000,적용,1139,101,1128,82,CR(제어압연),845,6,81,1호기1열
64,0,T,61,2500,12000,적용,1129,84,1128,98,TMCP(온도제어),845,6,61,1호기2열
65,0,T,61,2500,12000,적용,1129,84,1128,98,CR(제어압연),845,6,92,1호기2열
66,0,T,64,3500,8000,적용,1131,106,1125,76,TMCP(온도제어),847,6,98,2호기1열
67,0,T,61,2500,12000,적용,1137,116,1129,71,TMCP(온도제어),849,6,73,2호기2열
68,0,T,61,2500,12000,적용,1137,116,1129,71,CR(제어압연),849,6,85,2호기2열
69,0,T,64,3100,10400,적용,1130,84,1129,101,TMCP(온도제어),845,6,101,3호기1열
70,0,T,64,3100,10400,적용,1140,114,1132,74,TMCP(온도제어),844,6,87,3호기2열
71,0,T,61,2100,16600,적용,1141,113,1133,73,TMCP(온도제어),852,6,74,1호기1열
72,0,T,66,3200,11800,적용,1142,121,1135,75,TMCP(온도제어),853,6,84,1호기2열
73,0,T,68,3300,11000,적용,1137,110,1128,75,TMCP(온도제어),851,6,97,2호기1열
74,0,T,68,3300,11000,적용,1134,111,1129,72,TMCP(온도제어),850,6,67,2호기2열
75,0,T,66,2500,12000,적용,1138,99,1129,86,TMCP(온도제어),847,6,68,3호기1열
76,0,T,66,2500,12000,적용,1138,99,1129,86,CR(제어압연),847,6,73,3호기1열
77,0,T,66,2500,12000,적용,1137,109,1132,73,TMCP(온도제어),849,6,68,3호기2열
78,0,T,66,2500,12000,적용,1137,109,1132,73,CR(제어압연),849,6,87,3호기2열
79,0,T,66,2500,12000,적용,1142,110,1134,73,TMCP(온도제어),851,6,92,1호기1열
80,1,T,66,2500,12000,적용,1142,110,1134,73,CR(제어압연),851,5,93,1호기1열
81,0,T,66,2500,12000,적용,1144,110,1136,72,TMCP(온도제어),847,6,69,1호기2열
82,0,T,66,2500,12000,적용,1144,110,1136,72,CR(제어압연),847,6,73,1호기2열
83,0,T,66,2500,12000,적용,1137,98,1129,73,TMCP(온도제어),847,6,65,2호기1열
84,0,T,66,2500,12000,적용,1137,98,1129,73,CR(제어압연),847,6,67,2호기1열
85,0,T,66,2500,12000,적용,1135,101,1130,73,TMCP(온도제어),844,6,58,2호기2열
86,0,T,66,2500,12000,적용,1135,101,1130,73,CR(제어압연),844,6,84,2호기2열
87,0,T,71,2700,11000,적용,1142,109,1130,73,TMCP(온도제어),840,6,84,3호기1열
88,0,T,71,2700,11000,적용,1145,109,1134,69,TMCP(온도제어),846,6,80,3호기2열
89,0,T,74,2700,11000,적용,1144,112,1134,67,TMCP(온도제어),844,6,62,1호기1열
90,0,T,74,2700,11000,적용,1147,122,1138,51,TMCP(온도제어),846,6,106,1호기2열
91,0,T,74,2700,11000,적용,1136,115,1126,55,TMCP(온도제어),844,6,102,2호기1열
92,0,T,74,2700,11000,적용,1138,110,1130,56,TMCP(온도제어),849,6,88,2호기2열
93,0,T,74,2700,11000,적용,1139,107,1129,67,TMCP(온도제어),834,6,86,3호기1열
94,1,T,74,2700,11000,미적용,1142,93,1134,61,TMCP(온도제어),847,6,81,3호기2열
95,0,T,71,2300,12900,적용,1129,91,1126,61,TMCP(온도제어),842,6,65,1호기1열
96,0,T,74,2700,9800,적용,1123,106,1124,62,TMCP(온도제어),845,6,99,1호기2열
97,0,T,74,2700,9800,적용,1123,106,1124,62,CR(제어압연),845,6,78,1호기2열
98,0,T,76,2500,14100,적용,1126,103,1125,61,TMCP(온도제어),843,6,87,3호기1열
99,0,T,74,2700,9800,적용,1113,96,1122,68,TMCP(온도제어),773,6,91,2호기2열
100,0,T,74,2700,9800,적용,1113,96,1122,68,CR(제어압연),773,6,94,2호기2열
101,1,T,76,2700,9700,적용,1123,79,1126,61,TMCP(온도제어),760,5,91,3호기2열
102,0,T,76,2700,9700,적용,1123,79,1126,61,CR(제어압연),760,6,66,3호기2열
103,0,T,76,2500,14100,적용,1133,94,1125,76,TMCP(온도제어),859,6,99,2호기1열
104,0,T,76,2500,9200,적용,1132,79,1127,83,TMCP(온도제어),842,6,70,1호기1열
105,1,T,76,2500,9200,미적용,1142,82,1131,69,TMCP(온도제어),847,6,62,1호기2열
106,0,T,76,2500,9000,적용,1131,77,1125,95,TMCP(온도제어),844,6,76,2호기2열
107,0,T,76,2500,9000,적용,1132,78,1124,85,TMCP(온도제어),843,6,60,2호기1열
108,0,T,76,2500,9300,적용,1132,77,1124,101,TMCP(온도제어),843,6,103,3호기1열
109,0,T,76,2500,9600,적용,1131,80,1126,98,CR(제어압연),843,6,57,3호기2열
110,0,T,76,2500,9600,적용,1131,80,1126,98,TMCP(온도제어),843,6,66,3호기2열
111,0,T,76,2500,9500,적용,1130,79,1125,98,TMCP(온도제어),840,6,101,1호기1열
112,1,T,83,2600,10400,미적용,1124,77,1124,99,TMCP(온도제어),846,6,74,1호기2열
113,0,T,83,2600,10400,적용,1116,77,1122,100,TMCP(온도제어),839,6,100,2호기1열
114,0,T,90,2600,10400,적용,1130,78,1125,100,TMCP(온도제어),843,6,78,2호기2열
115,0,T,90,2600,10400,적용,1129,87,1123,104,TMCP(온도제어),844,6,73,3호기1열
116,0,T,90,2600,10400,적용,1129,78,1126,100,TMCP(온도제어),841,6,83,3호기2열
117,0,C,20,3600,39300,적용,1129,76,1126,118,CR(제어압연),934,8,103,3호기1열
118,0,C,20,3600,39500,적용,1140,68,1132,104,CR(제어압연),911,8,63,3호기2열
119,0,C,17,3400,39600,적용,1130,71,1130,112,CR(제어압연),935,10,57,2호기2열
120,0,C,17,3400,39600,적용,1130,71,1130,112,CR(제어압연),935,10,104,2호기2열
121,0,C,14,3300,51200,적용,1140,80,1131,117,CR(제어압연),915,10,89,1호기1열
122,0,C,14,3300,51200,적용,1142,74,1132,123,CR(제어압연),923,10,87,1호기2열
123,0,C,14,3300,51200,적용,1142,75,1131,122,CR(제어압연),913,10,87,2호기1열
124,0,C,20,3400,41300,적용,1134,69,1132,119,CR(제어압연),977,8,63,3호기1열
125,0,C,20,3400,40300,적용,1135,68,1142,103,CR(제어압연),985,8,102,3호기2열
126,0,C,14,3300,51200,적용,1143,65,1136,118,CR(제어압연),955,10,102,1호기1열
127,0,C,14,3300,49100,적용,1140,65,1136,119,CR(제어압연),955,10,61,1호기2열
128,0,C,14,3300,51200,적용,1147,83,1141,108,CR(제어압연),950,10,76,2호기1열
129,0,C,14,3300,49100,적용,1136,72,1145,117,CR(제어압연),952,10,55,2호기2열
130,0,C,14,3300,49100,적용,1131,70,1141,120,CR(제어압연),956,10,68,1호기1열
131,0,C,14,3300,49100,적용,1133,69,1143,123,CR(제어압연),920,10,90,1호기2열
132,0,C,14,3300,44900,적용,1145,114,1150,78,CR(제어압연),959,10,69,2호기2열
133,0,C,14,3300,49100,적용,1140,101,1151,95,CR(제어압연),918,10,67,2호기1열
134,0,C,14,3100,41800,적용,1129,65,1148,131,CR(제어압연),930,10,58,3호기1열
135,1,C,14,3100,41800,적용,1151,104,1155,75,CR(제어압연),930,9,83,3호기2열
136,0,C,14,3100,41800,적용,1154,121,1156,72,CR(제어압연),944,10,105,1호기1열
137,0,C,14,3100,41800,적용,1144,88,1154,107,CR(제어압연),930,10,78,1호기2열
138,0,C,16,3100,39600,적용,1144,118,1157,72,CR(제어압연),976,10,74,2호기2열
139,0,C,16,2800,49700,적용,1151,117,1158,80,CR(제어압연),956,10,65,2호기1열
140,1,C,16,3100,54300,미적용,1148,103,1153,91,CR(제어압연),937,10,94,3호기1열
141,0,C,18,3100,41800,적용,1150,118,1158,73,CR(제어압연),950,10,68,3호기2열
142,1,C,18,3100,41800,적용,1158,130,1162,54,CR(제어압연),1004,10,88,1호기1열
143,0,C,18,3100,41800,적용,1159,132,1164,54,CR(제어압연),961,10,100,1호기2열
144,0,C,18,3100,41800,적용,1146,108,1163,88,CR(제어압연),996,10,74,2호기1열
145,1,C,18,3100,41800,적용,1144,128,1159,65,CR(제어압연),995,9,97,2호기2열
146,0,C,18,3100,41800,적용,1141,106,1156,87,CR(제어압연),953,10,76,3호기1열
147,0,C,17,2900,43100,적용,1134,119,1158,72,CR(제어압연),956,10,71,3호기2열
148,0,C,20,3100,39300,적용,1167,131,1165,55,CR(제어압연),992,8,60,1호기1열
149,0,C,20,3100,39300,적용,1169,136,1167,56,CR(제어압연),988,8,102,1호기2열
150,0,C,21,3000,43200,적용,1135,120,1157,67,CR(제어압연),982,8,101,3호기1열
151,0,C,14,2700,53900,적용,1165,135,1164,61,CR(제어압연),967,10,67,2호기1열
152,0,C,15,2500,43200,적용,1143,118,1162,79,CR(제어압연),975,10,104,2호기2열
153,1,C,16,2600,36800,적용,1155,119,1166,72,CR(제어압연),1008,10,59,3호기2열
154,1,C,16,2500,37400,적용,1172,130,1166,62,CR(제어압연),1018,10,64,1호기1열
155,1,C,16,2600,42900,적용,1170,129,1167,64,CR(제어압연),1006,10,74,1호기2열
156,0,C,15,2600,42400,적용,1165,113,1164,71,CR(제어압연),999,10,58,2호기1열
157,0,C,15,2600,42400,적용,1165,113,1164,71,CR(제어압연),999,10,82,2호기1열
158,1,C,17,2500,42700,적용,1163,121,1163,70,CR(제어압연),1005,10,67,2호기2열
159,1,C,18,2500,44000,적용,1162,134,1162,62,CR(제어압연),1008,9,57,3호기1열
160,1,C,18,2500,42700,적용,1167,130,1166,63,CR(제어압연),1012,10,56,3호기2열
161,1,C,19,2800,42900,적용,1171,111,1165,60,CR(제어압연),1002,10,72,1호기1열
162,1,C,19,2400,40000,적용,1171,110,1167,61,CR(제어압연),1023,10,101,1호기2열
163,1,C,20,2600,48900,적용,1171,92,1166,56,CR(제어압연),1015,8,58,3호기1열
164,1,C,20,2500,41100,적용,1166,114,1165,60,CR(제어압연),1021,8,66,2호기1열
165,1,C,20,2700,46000,적용,1159,95,1165,65,CR(제어압연),1011,7,69,2호기2열
166,1,C,20,2700,46000,적용,1159,95,1165,65,CR(제어압연),1011,8,73,2호기2열
167,1,C,20,2400,42700,적용,1172,80,1169,72,CR(제어압연),1013,8,86,3호기2열
168,1,C,20,2600,48800,적용,1162,111,1164,69,CR(제어압연),1019,8,93,1호기2열
169,1,C,20,2600,48800,적용,1169,76,1166,74,CR(제어압연),1006,8,91,1호기1열
170,1,C,20,2600,44800,적용,1176,94,1170,59,CR(제어압연),1026,8,103,2호기1열
171,1,C,20,2500,38700,적용,1171,91,1170,57,CR(제어압연),1027,7,87,2호기2열
172,1,C,20,2600,45800,적용,1175,91,1167,60,CR(제어압연),1020,8,63,3호기1열
173,1,C,20,2600,48800,적용,1175,88,1169,61,CR(제어압연),1014,8,101,3호기2열
174,1,C,20,2500,33500,적용,1173,57,1168,73,CR(제어압연),1022,8,80,1호기1열
175,1,C,21,2700,49900,적용,1167,78,1165,63,CR(제어압연),1007,8,90,3호기1열
176,1,C,22,2600,50000,적용,1171,89,1167,50,CR(제어압연),1007,8,75,3호기2열
177,1,C,22,2600,50000,적용,1171,89,1167,50,CR(제어압연),1007,8,105,3호기2열
178,1,C,22,2600,50000,적용,1171,89,1167,50,CR(제어압연),1007,8,59,3호기2열
179,1,C,20,2600,36500,적용,1176,73,1169,56,CR(제어압연),1017,7,71,2호기1열
180,1,C,20,2600,42100,적용,1175,85,1167,58,CR(제어압연),1006,8,102,2호기2열
181,1,C,20,2600,42100,적용,1175,85,1167,58,CR(제어압연),1006,8,101,2호기2열
182,1,C,23,2800,43500,적용,1174,58,1169,82,CR(제어압연),1007,8,84,1호기2열
183,1,C,25,2500,31400,적용,1166,73,1164,57,CR(제어압연),1022,8,103,1호기1열
184,1,C,30,2500,37800,적용,1168,89,1164,50,CR(제어압연),1031,7,74,3호기1열
185,1,C,35,2500,31200,적용,1159,61,1162,72,CR(제어압연),1030,8,85,1호기2열
186,1,C,35,2500,31200,적용,1164,79,1167,61,CR(제어압연),1062,8,99,3호기2열
187,1,C,40,2500,25100,적용,1174,74,1167,60,CR(제어압연),1078,6,94,2호기1열
188,1,C,40,2500,25100,적용,1167,77,1165,58,CR(제어압연),1066,6,87,2호기2열
189,1,C,55,2500,15300,적용,1155,77,1155,55,CR(제어압연),1056,6,97,1호기1열
190,1,C,35,2000,29900,적용,1162,80,1162,47,CR(제어압연),1054,8,80,2호기1열
191,1,C,80,2500,10500,적용,1157,68,1159,67,CR(제어압연),1068,6,86,1호기2열
192,1,C,40,2200,33400,적용,1155,73,1161,55,CR(제어압연),1054,6,85,3호기1열
193,1,C,35,2000,29900,적용,1159,83,1160,52,CR(제어압연),1053,8,97,2호기2열
194,0,C,32,2200,37400,적용,1172,78,1167,52,CR(제어압연),902,8,97,3호기2열
195,0,C,32,2200,37400,적용,1163,77,1160,64,CR(제어압연),907,8,61,1호기1열
196,1,C,21,2200,41700,적용,1174,76,1167,49,CR(제어압연),1037,8,98,3호기1열
197,1,C,21,2200,41700,적용,1174,76,1167,49,CR(제어압연),1037,8,104,3호기1열
198,1,C,32,2200,37400,미적용,1166,75,1166,72,CR(제어압연),901,8,104,1호기2열
199,0,C,20,2600,44600,적용,1173,78,1167,55,CR(제어압연),976,8,68,3호기2열
200,1,C,22,2300,36500,적용,1162,74,1163,65,CR(제어압연),1005,8,82,2호기1열
201,1,C,22,2300,36500,적용,1162,74,1163,65,CR(제어압연),1005,7,67,2호기1열
202,1,C,22,2200,36500,적용,1164,71,1165,73,CR(제어압연),1006,8,92,2호기2열
203,1,C,22,2200,36500,적용,1164,71,1165,73,CR(제어압연),1006,8,78,2호기2열
204,1,C,20,2600,45600,적용,1165,78,1163,71,CR(제어압연),1004,8,93,1호기1열
205,1,C,20,2200,41700,적용,1170,66,1167,60,CR(제어압연),1018,8,81,3호기1열
206,1,C,20,2200,43100,적용,1171,65,1167,64,CR(제어압연),1030,8,92,3호기2열
207,1,C,20,2200,36700,적용,1171,99,1167,54,CR(제어압연),1005,8,62,1호기2열
208,1,C,20,2000,42800,적용,1165,76,1165,62,CR(제어압연),1024,8,79,2호기1열
209,1,C,20,2200,43500,적용,1161,62,1166,75,CR(제어압연),1027,8,93,2호기2열
210,1,C,20,2200,42100,적용,1177,88,1171,58,CR(제어압연),1035,8,75,1호기2열
211,1,C,20,2200,43700,적용,1169,77,1165,73,CR(제어압연),1031,8,82,1호기1열
212,1,C,20,2100,43800,적용,1161,74,1162,54,CR(제어압연),1016,10,87,2호기1열
213,1,C,19,2000,38800,적용,1172,72,1166,54,CR(제어압연),1027,10,105,2호기2열
214,1,C,20,2000,40800,적용,1170,67,1166,64,CR(제어압연),1035,8,86,3호기1열
215,1,C,19,2100,43700,적용,1147,56,1161,73,CR(제어압연),1017,10,85,3호기2열
216,1,C,19,2000,38800,적용,1164,76,1162,69,CR(제어압연),1029,10,78,1호기1열
217,1,C,18,2200,43600,적용,1166,80,1165,61,CR(제어압연),1014,10,90,1호기2열
218,1,C,18,2400,42300,적용,1156,66,1163,61,CR(제어압연),1010,10,98,2호기1열
219,1,C,18,2400,42300,적용,1156,66,1163,61,CR(제어압연),1010,10,103,2호기1열
220,1,C,18,2300,40400,적용,1160,65,1165,61,CR(제어압연),1015,10,88,2호기2열
223,0,C,16,2200,43600,적용,1166,68,1161,103,CR(제어압연),999,10,95,1호기1열
224,0,C,16,2300,43200,적용,1176,85,1165,87,CR(제어압연),1000,10,104,1호기2열
225,0,C,20,2700,54300,적용,1159,70,1157,89,CR(제어압연),991,8,105,3호기1열
226,0,C,20,2700,54300,적용,1159,70,1157,89,CR(제어압연),991,8,87,3호기1열
227,0,C,20,2700,54300,적용,1159,70,1157,89,CR(제어압연),991,8,70,3호기1열
228,0,C,23,2800,46400,적용,1163,68,1159,83,CR(제어압연),995,8,77,3호기2열
229,0,C,14,2800,50200,적용,1143,59,1156,103,CR(제어압연),945,10,94,2호기1열
230,0,C,14,2800,50300,적용,1161,78,1157,83,CR(제어압연),941,10,77,2호기2열
231,0,C,16,2700,48800,적용,1169,64,1158,94,CR(제어압연),962,10,55,1호기1열
232,0,C,16,2700,53000,적용,1176,84,1163,78,CR(제어압연),952,10,80,1호기2열
233,0,C,16,2700,53000,적용,1176,84,1163,78,CR(제어압연),952,10,90,1호기2열
234,0,C,16,2700,53000,적용,1176,84,1163,78,CR(제어압연),952,10,75,1호기2열
235,0,C,23,2800,46400,적용,1161,68,1156,85,CR(제어압연),979,8,60,3호기1열
236,0,C,23,2800,46400,적용,1163,68,1158,85,CR(제어압연),993,8,71,3호기2열
237,1,C,30,2300,30700,적용,1167,81,1157,80,CR(제어압연),1038,8,69,2호기2열
238,1,C,30,2200,38900,적용,1155,74,1153,92,CR(제어압연),1004,8,83,2호기1열
239,1,C,30,2200,38900,적용,1155,74,1153,92,CR(제어압연),1004,8,90,2호기1열
240,1,C,30,2200,38900,적용,1155,74,1153,92,CR(제어압연),1004,8,95,2호기1열
241,1,C,30,2300,30700,적용,1164,66,1158,92,CR(제어압연),1022,8,79,1호기1열
242,1,C,40,2200,30700,적용,1162,78,1156,78,CR(제어압연),1043,6,94,3호기1열
243,1,C,30,2300,30700,적용,1163,61,1159,87,CR(제어압연),1024,8,69,1호기2열
244,1,C,30,2300,30700,적용,1154,72,1155,85,CR(제어압연),1029,8,74,2호기1열
245,1,C,40,2200,30700,적용,1154,65,1156,96,CR(제어압연),1046,6,74,3호기2열
246,1,C,30,2300,30700,적용,1162,82,1156,92,CR(제어압연),1035,8,80,2호기2열
247,1,C,30,2300,30700,적용,1164,62,1159,84,CR(제어압연),1034,8,80,3호기1열
248,1,C,30,2300,30700,적용,1165,79,1158,85,CR(제어압연),1032,8,85,3호기2열
249,1,C,30,2300,30700,적용,1164,77,1157,95,CR(제어압연),1031,8,95,1호기1열
250,1,C,30,2300,30700,적용,1160,65,1158,88,CR(제어압연),1032,8,80,1호기2열
251,1,C,30,2300,30700,적용,1153,74,1155,94,CR(제어압연),1020,8,61,2호기1열
252,1,C,30,2300,30700,적용,1160,71,1157,97,CR(제어압연),1012,8,69,2호기2열
253,1,C,30,2300,30700,적용,1155,73,1154,93,CR(제어압연),1022,8,104,1호기1열
254,1,C,30,2300,30700,적용,1151,65,1155,90,CR(제어압연),1031,8,99,2호기1열
255,1,C,30,2300,30700,적용,1163,105,1159,51,CR(제어압연),1034,8,73,1호기2열
256,1,C,40,2200,30700,적용,1159,103,1155,52,CR(제어압연),1053,6,64,3호기1열
257,1,C,40,2200,30700,적용,1158,73,1156,91,CR(제어압연),1053,6,106,3호기2열
258,1,C,23,2300,34300,적용,1143,67,1153,97,CR(제어압연),1007,8,58,2호기2열
259,1,C,23,2300,34300,적용,1160,107,1156,60,CR(제어압연),1006,8,69,1호기1열
260,0,C,23,2300,34300,적용,1153,91,1153,59,CR(제어압연),997,8,95,1호기2열
261,1,C,20,2000,41900,적용,1158,88,1153,53,CR(제어압연),1002,8,60,2호기1열
262,1,C,20,2000,41900,적용,1158,88,1153,53,CR(제어압연),1002,8,79,2호기1열
263,1,C,20,2200,42400,적용,1155,95,1154,44,CR(제어압연),986,7,63,2호기2열
264,1,C,40,2200,30700,적용,1158,105,1154,52,CR(제어압연),1043,6,77,3호기1열
265,1,C,40,2200,30700,적용,1161,105,1155,58,CR(제어압연),1029,6,102,3호기2열
266,1,C,19,2300,36900,적용,1159,99,1154,56,CR(제어압연),1019,10,87,1호기1열
267,0,C,19,2000,42900,적용,1150,82,1150,58,CR(제어압연),989,10,83,1호기2열
268,1,C,20,2000,42800,적용,1149,96,1149,44,CR(제어압연),1021,8,62,2호기1열
269,0,C,20,2200,36600,적용,1151,98,1151,40,CR(제어압연),996,8,82,2호기2열
270,1,C,20,2000,42800,적용,1154,91,1152,59,CR(제어압연),1010,8,61,3호기1열
271,1,C,20,2100,43000,적용,1150,97,1151,60,CR(제어압연),1012,8,104,3호기2열
272,1,C,40,2500,21500,적용,1139,101,1144,38,CR(제어압연),1029,6,99,2호기1열
273,1,C,20,2200,41500,적용,1154,101,1152,53,CR(제어압연),1002,7,66,1호기1열
274,1,C,50,2500,18900,적용,1132,93,1141,55,CR(제어압연),1032,6,68,1호기2열
275,1,C,38,2500,17900,적용,1145,98,1150,60,CR(제어압연),1048,8,67,3호기1열
276,1,C,30,2500,27300,적용,1149,89,1152,54,CR(제어압연),1019,8,55,3호기2열
277,1,C,25,2500,31400,적용,1145,101,1148,47,CR(제어압연),1023,8,103,1호기1열
278,1,C,40,2500,16900,적용,1139,103,1147,51,CR(제어압연),1034,6,88,2호기2열
279,1,C,25,2500,36300,적용,1129,97,1137,46,CR(제어압연),1020,8,60,1호기2열
280,1,C,25,2500,36300,적용,1129,97,1137,46,CR(제어압연),1020,8,78,1호기2열
281,1,C,25,2500,36300,적용,1129,97,1137,46,CR(제어압연),1020,8,94,1호기2열
282,1,C,25,2500,36300,적용,1129,97,1137,46,CR(제어압연),1020,8,88,1호기2열
283,1,C,24,2600,42000,적용,1135,96,1145,50,CR(제어압연),1003,8,59,2호기1열
284,1,C,24,2600,42000,적용,1135,96,1145,50,CR(제어압연),1003,8,93,2호기1열
285,1,C,23,2300,34300,적용,1133,103,1144,44,CR(제어압연),1011,8,102,2호기2열
286,1,C,23,2300,34300,적용,1135,88,1147,65,CR(제어압연),1007,8,68,3호기1열
287,1,C,23,2300,34300,적용,1133,89,1148,63,CR(제어압연),1005,8,55,3호기2열
288,1,C,19,2500,36900,적용,1133,61,1141,46,CR(제어압연),1006,10,80,1호기2열
289,0,C,23,2300,34300,적용,1139,64,1145,50,CR(제어압연),998,8,80,1호기1열
